Station ID,Data Source,Station Name,Latitude,Longitude,Elevation(m),Station history
SCD-SK031,Atmospheric Environment Service,CORONACH SOUTH,49.11666667,-105.5166667,773,CORONACH SOUTH 49 7 105 31 773 19790302 19850312 15
SCD-SK032,Atmospheric Environment Service,CRAIK,51.05,-105.9,628,CRAIK 51 3 105 54 628 19780201 19850312 19; CRAIK 1 51 3 105 54 629 19690204 19690303 2; CRAIK 51 3 105 54 629 19700225 19770301 20
SCD-SK033,Atmospheric Environment Service,CRAIK 10 MI SW,50.98333333,-105.95,576,CRAIK 10 MI SW 50 59 105 57 576 19620315 19620315 1
SCD-SK034,Atmospheric Environment Service,CRAIK 3 MI W,51.03333333,-105.9,622,CRAIK 3 MI W 51 2 105 54 622 19620315 19620315 1
SCD-SK035,Atmospheric Environment Service,CREE LAKE,57.35,-107.1333333,497,CREE LAKE 57 21 107 8 497 19791108 19930323 290; CREE LAKE 57 21 107 8 499 19741115 19770415 62; CREE LAKE 57 21 107 8 500 19771115 19790508 45
SCD-SK036,Atmospheric Environment Service,CYPRESS PARK,49.65,-109.5166667,1265,CYPRESS PARK 49 39 109 31 1265 19740226 19740226 1; CYPRESS PARK 49 39 109 31 1220 19620301 19660313 5; CYPRESS PARK 49 39 109 31 1265 19670227 19720301 6; CYPRESS PARK C 49 39 109 31 1265 19730127 19730127 1
SCD-SK037,Atmospheric Environment Service,DAVIN,50.38333333,-104.1666667,648,DAVIN 50 23 104 10 648 19690131 19690131 1
SCD-SK038,Atmospheric Environment Service,DAVIN 1,-9.15,9.15,-99999,DAVIN 1 -9 -9 -9 -9 -999 19710114 19850311 38
SCD-SK039,Atmospheric Environment Service,DAVIN 2,50.36666667,-104.1833333,662,DAVIN 2 50 22 104 11 662 19710114 19850311 36
SCD-SK040,Atmospheric Environment Service,DAVIN 3,50.4,-104.1833333,640,DAVIN 3 50 24 104 11 640 19710114 19850311 38
SCD-SK041,Atmospheric Environment Service,DAVIN 4,50.36666667,-104.2,662,DAVIN 4 50 22 104 12 662 19710114 19850311 37
SCD-SK042,Atmospheric Environment Service,DAVIN 5,50.36666667,-104.1666667,655,DAVIN 5 50 22 104 10 655 19710114 19850311 38
SCD-SK043,Atmospheric Environment Service,DAVIN 6,50.36666667,-104.15,648,DAVIN 6 50 22 104 9 648 19710114 19850311 36
SCD-SK044,Atmospheric Environment Service,DAVIN 7,50.38333333,-104.1666667,648,DAVIN 7 50 23 104 10 648 19710114 19850311 38
SCD-SK045,Atmospheric Environment Service,DAVIN 8,-9.15,9.15,-99999,DAVIN 8 -9 -9 -9 -9 -999 19710114 19850311 38
SCD-SK046,Atmospheric Environment Service,DAVIN B,50.36666667,-104.1833333,649,DAVIN B 50 22 104 11 649 19830214 19850311 6; DAVIN B 50 22 104 10 648 19700301 19770228 23; DAVIN B 50 22 104 10 649 19780131 19820319 13
SCD-SK047,Atmospheric Environment Service,DAVIN C,50.38333333,-104.1666667,646,DAVIN C 50 23 104 10 646 19760203 19850311 24; DAVIN C 50 23 104 14 646 19700304 19750404 17
SCD-SK048,Atmospheric Environment Service,DELLWOOD BROOK EAST,51.55,-105.2333333,533,DELLWOOD BROOK EAST 51 33 105 14 533 19780201 19850312 19; DELLWOOD EAST -9 -9 -9 -9 -999 19720209 19720209 1; DELLWOOD BROOK EAST 51 33 105 14 534 19710222 19710222 1; DELLWOOD BROOK EAST 51 33 105 14 534 19720309 19770301 16
SCD-SK049,Atmospheric Environment Service,DELLWOOD BROOK WEST,51.91666667,-105.3166667,549,DELLWOOD BROOK WEST 51 55 105 19 549 19720309 19850312 35; DELLWOOD WEST -9 -9 -9 -9 -999 19720209 19720209 1; DELLWOOD BROOK WEST 51 55 105 19 549 19710222 19710222 1
SCD-SK050,Atmospheric Environment Service,DENDRON,50.1,-107.15,792,DENDRON 50 6 107 9 792 19780202 19850311 18; DENDRON 50 6 107 9 793 19700219 19770301 18
SCD-SK051,Atmospheric Environment Service,DUFF,50.9,-103.1666667,-99999,DUFF 50 54 103 10 -999 19850212 19850311 2; DUFF 50 52 103 7 579 19620313 19800311 31
SCD-SK052,Atmospheric Environment Service,DUMMER,49.83333333,-104.8,625,DUMMER 49 50 104 48 625 19690130 19690304 2
SCD-SK053,Atmospheric Environment Service,DUMMER EAST,49.85,-104.8,625,DUMMER EAST 49 51 104 48 625 19700303 19850313 39
SCD-SK054,Atmospheric Environment Service,DUMMER WEST,49.83333333,-104.9,671,DUMMER WEST 49 50 104 54 671 19740206 19850313 31; DUMMER WEST 49 50 104 54 671 19700303 19720229 5; DUMMER WEST 49 50 104 54 610 19730201 19730305 2
SCD-SK055,Atmospheric Environment Service,DUNDURN NORTH,-9.15,9.15,-99999,DUNDURN NORTH -9 -9 -9 -9 -999 19840213 19850312 4; DUNDURN NORTH -9 -9 -9 -9 -999 19720210 19720210 1; DUNDURN 51 49 106 31 518 19690305 19700220 2; DUNDURN NORTH 51 49 106 31 518 19710222 19710222 1; DUNDURN NORTH 51 49 106 31 518 19720310 19820316 29
SCD-SK056,Atmospheric Environment Service,DUNDURN CENTRE,-9.15,9.15,-99999,DUNDURN CENTRE -9 -9 -9 -9 -999 19840213 19850312 4; DUNDURN CENTRE -9 -9 -9 -9 -999 19720210 19720210 1; DUNDURN 51 48 106 31 526 19690305 19700220 2; DUNDURN CENTRE 51 48 106 31 526 19710222 19710222 1; DUNDURN CENTRE 51 48 106 31 526 19720310 19770301 16; DUNDURN CENTRE 51 48 106 31 527 19780202 19820316 12
SCD-SK057,Atmospheric Environment Service,DUVAL,51.16666667,-104.9833333,530,DUVAL 51 10 104 59 530 19720309 19850311 35; DUVAL -9 -9 -9 -9 -999 19720208 19720208 1; DUVAL 51 10 104 59 530 19690320 19710222 2
SCD-SK058,Atmospheric Environment Service,ESTERHAZY,50.61666667,-102.0166667,-99999,ESTERHAZY 50 37 102 1 -999 19850213 19850312 2; ESTERHAZY 50 39 102 1 488 19620313 19620313 1; ESTERHAZY 50 39 102 2 488 19690320 19800312 30
SCD-SK059,Atmospheric Environment Service,ESTEVAN,49.08333333,-102.9833333,564,ESTEVAN 49 5 102 59 564 19700227 19850313 38
SCD-SK060,Atmospheric Environment Service,ESTEVAN A,49.06666667,-103,572,ESTEVAN A 49 4 103 0 572 19821215 20000223 201; ESTEVAN A -9 -9 -9 -9 -999 19811208 19820323 12; ESTEVAN A 49 4 103 0 574 19651201 19770315 176; ESTEVAN A 49 4 103 0 573 19771201 19790323 34; ESTEVAN A 49 4 103 0 572 19800101 19810323 18
SCD-SK061,Atmospheric Environment Service,ESTEVAN C-8,49.13333333,-102.9666667,570,ESTEVAN C-8 49 8 102 58 570 19740212 19740311 2
SCD-SK062,Atmospheric Environment Service,ESTEVAN C-9,-9.15,9.15,-99999,ESTEVAN C-9 -9 -9 -9 -9 -999 19850211 19850313 2; ESTEVAN C-9 49 8 102 58 570 19620213 19830315 42
SCD-SK063,Atmospheric Environment Service,EYEBROW,50.86666667,-106.1333333,594,EYEBROW 50 52 106 8 594 19780201 19850312 19; EYEBROW -9 -9 -9 -9 -999 19750227 19750227 1; EYEBROW 50 52 106 9 607 19620315 19620315 1; EYEBROW 4 50 52 106 8 595 19690204 19690303 2; EYEBROW 50 52 106 8 595 19700225 19740318 9; EYEBROW 50 52 106 8 595 19760204 19770301 5
SCD-SK064,Atmospheric Environment Service,FERLAND,49.43333333,-106.9,762,FERLAND 49 26 106 54 762 19700219 19850311 37
SCD-SK065,Atmospheric Environment Service,FORSLUND,51.9,-105.85,526,FORSLUND 51 54 105 51 526 19690320 19690320 1
SCD-SK066,Atmospheric Environment Service,FRANCIS,50.11666667,-103.9166667,603,FRANCIS 50 7 103 55 603 19740201 19800313 22; FRANCIS NORTH EAST -9 -9 -9 -9 -999 19720211 19730316 6
SCD-SK067,Atmospheric Environment Service,FROBISHER,49.21666667,-102.4,579,FROBISHER 49 13 102 24 579 19700227 19850313 38
SCD-SK068,Atmospheric Environment Service,GLENAVON,-9.15,9.15,-99999,GLENAVON -9 -9 -9 -9 -999 19810216 19850311 10; GLENAVON -9 -9 -9 -9 -999 19700227 19790329 27; GLANAVON -9 -9 -9 -9 -999 19800226 19800312 2
SCD-SK069,Atmospheric Environment Service,GLENBAIN,49.9,-106.95,732,GLENBAIN 49 54 106 57 732 19700219 19850311 38
SCD-SK070,Atmospheric Environment Service,GRAVELBOURG,49.93333333,-106.5333333,701,GRAVELBOURG 49 56 106 32 701 19700219 19850312 36
SCD-SK071,Atmospheric Environment Service,GRENFELL,50.45,-102.95,-99999,GRENFELL 50 27 102 57 -999 19850211 19850311 2; GRENFELL 50 27 102 55 579 19620313 19800312 31
SCD-SK072,Atmospheric Environment Service,HANDSWORTH,49.9,-103.0333333,625,HANDSWORTH 49 54 103 2 625 19700227 19850311 34
SCD-SK073,Atmospheric Environment Service,HANLEY,-9.15,9.15,-99999,HANLEY -9 -9 -9 -9 -999 19840214 19850312 4; HANLEY -9 -9 -9 -9 -999 19720209 19720209 1; HANLEY 51 34 106 35 556 19690105 19710222 3; HANLEY 51 34 106 35 556 19720310 19770302 15; HANLEY 51 34 106 35 555 19780202 19820316 12
SCD-SK074,Atmospheric Environment Service,HODGEVILLE,50.1,-106.95,716,HODGEVILLE 50 6 106 57 716 19700219 19850311 37
SCD-SK075,Atmospheric Environment Service,HUDSON BAY,52.86666667,-102.4,372,HUDSON BAY 52 52 102 24 372 19650123 19800408 329
SCD-SK076,Atmospheric Environment Service,HUDSON BAY A,52.81666667,-102.3166667,358,HUDSON BAY A 52 49 102 19 358 19811208 20000223 358; HUDSON BAY 52 49 102 19 358 19801108 19810323 19
SCD-SK077,Atmospheric Environment Service,HUDSON BAY JCT B-13,52.85,-102.3833333,372,HUDSON BAY JCT B-13 52 51 102 23 372 19620213 19850311 48
SCD-SK078,Atmospheric Environment Service,HUME C-8,49.66666667,-103.6166667,566,HUME C-8 49 40 103 37 566 19620213 19850311 50
SCD-SK079,Atmospheric Environment Service,INDIAN HEAD A-10,50.53333333,-103.6666667,587,INDIAN HEAD A-10 50 32 103 40 587 19780213 19850311 16; INDIAN HEAD A-10 50 32 103 40 588 19620210 19770314 21
SCD-SK081,Atmospheric Environment Service,JEDBURGH SOUTH,51.31666667,-103.0833333,594,JEDBURGH SOUTH 51 19 103 5 594 19790226 19850312 7; JEDBURGH 51 19 103 5 595 19690320 19700203 2; JEDBURGH SOUTH 51 19 103 5 595 19730205 19780317 19
SCD-SK082,Atmospheric Environment Service,JEDBURGH NORTH,51.33333333,-102.9666667,595,JEDBURGH NORTH 51 20 102 58 595 19700203 19750313 7
SCD-SK083,Atmospheric Environment Service,JEDBURGH A-28,51.26666667,-102.95,-99999,JEDBURGH A-28 51 16 102 57 -999 19850212 19850312 2
SCD-SK084,Atmospheric Environment Service,KAMSACK B-10,51.56666667,-101.9,440,KAMSACK B-10 51 34 101 54 440 19780215 19850311 16; KAMSACK B-10 51 34 101 54 441 19620212 19770316 30
SCD-SK085,Atmospheric Environment Service,KENASTON,-9.15,9.15,-99999,KENASTON -9 -9 -9 -9 -999 19840214 19850312 4; KENASTON -9 -9 -9 -9 -999 19720209 19720209 1; KENASTON 51 30 106 31 572 19690305 19710222 3; KENASTON 51 30 106 31 572 19720310 19770302 16; KENASTON 51 30 106 31 573 19780202 19820316 12
SCD-SK086,Atmospheric Environment Service,KETCHEN A-21,52,-102.8166667,549,KETCHEN A-21 52 0 102 49 549 19740213 19850311 24; KETCHEN A-21 52 0 102 49 -999 19730213 19730313 2
SCD-SK087,Atmospheric Environment Service,KINCAID,49.61666667,-107.0166667,732,KINCAID 49 37 107 1 732 19700219 19850311 33
SCD-SK088,Atmospheric Environment Service,KINISTINO,52.93333333,-105,463,KINISTINO 52 56 105 0 463 19740313 19790314 6; KINISTINO 52 56 105 0 463 19620327 19660321 5; KINISTINO 52 55 105 0 463 19670320 19700316 4; KINISTINO 52 56 105 0 463 19720315 19720315 1; KINISTINO A 52 56 105 0 463 19730320 19730320 1
SCD-SK089,Atmospheric Environment Service,KISBEY,49.66666667,-102.75,610,KISBEY 49 40 102 45 610 19700227 19850313 39
SCD-SK090,Atmospheric Environment Service,KRONAU,50.3,-104.2333333,591,KRONAU 50 18 104 14 591 19690131 19850311 41
SCD-SK091,Atmospheric Environment Service,LAJORD,50.18333333,-104.1666667,579,LAJORD 50 11 104 10 579 19690131 19850311 42
SCD-SK092,Atmospheric Environment Service,LIPTON,50.9,-103.9166667,-99999,LIPTON 50 54 103 55 -999 19850212 19850311 2; LIPTON 50 55 103 52 608 19620313 19620313 1; LIPTON 50 55 103 53 564 19690320 19800311 30
SCD-SK093,Atmospheric Environment Service,LOCKWOOD,51.65,-105.0666667,518,LOCKWOOD 51 39 105 4 518 19720309 19850311 35; LOCKWOOD -9 -9 -9 -9 -999 19720209 19720209 1; LOCKWOOD 51 39 105 4 518 19690320 19710222 2
SCD-SK094,Atmospheric Environment Service,MAXIM,49.31666667,-103.95,625,MAXIM 49 19 103 57 625 19700227 19850312 38
SCD-SK095,Atmospheric Environment Service,MCMAHON,-9.15,9.15,-99999,MCMAHON -9 -9 -9 -9 -999 19720210 19850311 32
SCD-SK096,Atmospheric Environment Service,MELFORT A-16,-9.15,9.15,-99999,MELFORT A-16 -9 -9 -9 -9 -999 19820223 19850311 8
SCD-SK097,Atmospheric Environment Service,MELFORT A-16,52.78333333,-104.6,488,MELFORT A-16 52 47 104 36 488 19620212 19840314 45
SCD-SK098,Atmospheric Environment Service,MELVILLE,50.9,-102.8166667,552,MELVILLE 50 54 102 49 552 19620313 19700203 3
SCD-SK099,Atmospheric Environment Service,MEYRONNE,49.6,-106.85,762,MEYRONNE 49 36 106 51 762 19780203 19850311 17; MEYRONNE 49 35 106 51 762 19700219 19770301 19
SCD-SK100,Atmospheric Environment Service,MOOSE JAW A,50.33333333,-105.55,577,MOOSE JAW A 50 20 105 33 577 19800108 19990223 247; MOOSE JAW 50 20 105 33 566 19651215 19660301 9; MOOSE JAW A 50 20 105 33 566 19661118 19740408 109; MOOSE JAW A 50 20 105 33 577 19751201 19770308 21; MOOSE JAW A 50 20 105 33 576 19771201 19790315 30
SCD-SK101,Atmospheric Environment Service,MOOSE JAW A-12,50.33333333,-105.55,576,MOOSE JAW A-12 50 20 105 33 576 19820315 19850312 7
SCD-SK102,Atmospheric Environment Service,MOOSE JAW A-12,50.38333333,-105.5333333,543,MOOSE JAW A-12 50 23 105 32 543 19620211 19840314 43
SCD-SK103,Atmospheric Environment Service,MOOSOMIN,50.15,-101.6666667,454,MOOSOMIN 50 9 101 40 454 19850211 19850311 2; MOOSOMIN A-8 50 9 101 40 576 19620210 19620311 2; MOOSOMIN A-8 50 9 101 40 454 19630211 19840312 41
SCD-SK104,Atmospheric Environment Service,NAMEKUS LAKE,53.78333333,-106.0666667,524,NAMEKUS LAKE 53 47 106 4 524 19780313 19790315 2; COURSE 2 53 47 106 4 523 19620329 19660323 5; NAMEKUS LAKE 53 47 106 4 523 19670323 19710315 5; NAMEKUS LAKE 53 47 106 4 524 19720315 19720315 1; NAMEKUS LAKE 2 53 47 106 4 524 19730319 19730319 1; NAMEKUS LAKE 53 47 106 4 523 19740313 19770314 4
SCD-SK105,Atmospheric Environment Service,NEPTUNE,-9.15,9.15,-99999,NEPTUNE -9 -9 -9 -9 -999 19720208 19850312 34
SCD-SK106,Atmospheric Environment Service,NEPTUNE SOUTH,49.3,-104.0333333,640,NEPTUNE SOUTH 49 18 104 2 640 19700227 19850312 35
SCD-SK107,Atmospheric Environment Service,NEVILLE,-9.15,9.15,-99999,NEVILLE -9 -9 -9 -9 -999 19720210 19850312 34
SCD-SK108,Atmospheric Environment Service,NIPAWIN A,53.33333333,-104,374,NIPAWIN A 53 20 104 0 374 19791115 20000223 378; NIPAWIN 53 21 104 0 374 19731101 19750423 47; NIPAWIN A 53 21 104 0 374 19751201 19770323 31; NIPAWIN A 53 21 104 0 375 19771123 19790415 43
SCD-SK109,Atmospheric Environment Service,NOONAN,-9.15,9.15,-99999,NOONAN -9 -9 -9 -9 -999 19760202 19850313 19; NOONAN N D -9 -9 -9 -9 -999 19720208 19750401 11
SCD-SK110,Atmospheric Environment Service,ODESSA,-9.15,9.15,-99999,ODESSA -9 -9 -9 -9 -999 19710204 19850311 38; ODESSA 50 15 103 53 655 19690131 19690305 2
SCD-SK111,Atmospheric Environment Service,OUNGRE,49.15,-103.7666667,610,OUNGRE 49 9 103 46 610 19700227 19850312 35
SCD-SK112,Atmospheric Environment Service,OXBOW C-10,49.23333333,-102.1666667,551,OXBOW C-10 49 14 102 10 551 19780214 19850313 17; OXBOW C-10 49 14 102 10 552 19620213 19770315 29
SCD-SK113,Atmospheric Environment Service,PAMBRUN,-9.15,9.15,-99999,PAMBRUN -9 -9 -9 -9 -999 19740205 19850312 31; PAMBRUN 49 56 107 32 838 19700219 19720310 5
SCD-SK114,Atmospheric Environment Service,PAMBRUN NORTH,-9.15,9.15,-99999,PAMBRUN NORTH -9 -9 -9 -9 -999 19720209 19850312 35
SCD-SK115,Atmospheric Environment Service,PAMBRUN SOUTH,-9.15,9.15,-99999,PAMBRUN SOUTH -9 -9 -9 -9 -999 19720209 19850312 32
SCD-SK116,Atmospheric Environment Service,PASQUIA HILLS E-5,53.6,-102.1166667,274,PASQUIA HILLS E-5 53 36 102 7 274 19700211 19850311 31; PASQUIA HILLS E-5 53 36 102 7 274 19620213 19650309 8; PASQUIA HILLS N E-5 53 36 102 7 274 19660215 19690311 8
SCD-SK117,Atmospheric Environment Service,PASQUIA HILLS E-6,53.6,-102.2666667,274,PASQUIA HILLS E-6 53 36 102 16 274 19620213 19850311 45
SCD-SK118,Atmospheric Environment Service,PENZANCE A-13,-9.15,9.15,508,PENZANCE A-13 -9 -9 -9 -9 508 19830216 19850312 6; PENZANCE A-13 -9 -9 -9 -9 -999 19810216 19820316 4
SCD-SK119,Atmospheric Environment Service,PENZANCE A-13,51.06666667,-105.45,508,PENZANCE A-13 51 4 105 27 508 19620211 19840315 44
SCD-SK120,Atmospheric Environment Service,PINE CREEK PARK,49.61666667,-108.7666667,1030,PINE CREEK PARK 49 37 108 46 1030 19740226 19740226 1; PINE CREEK PARK -9 -9 -9 -9 -999 19660313 19660313 1; PINE CREEK PARK 49 37 108 46 1029 19670227 19710224 5; PINE CREEK PARK 49 37 108 46 1030 19720301 19720301 1; PINE CREEK E 49 37 108 46 1030 19730126 19730126 1
SCD-SK121,Atmospheric Environment Service,PINTO BUTTE,49.31666667,-107.3333333,951,PINTO BUTTE 49 19 107 20 951 19740306 19740306 1; PINTO BUTTE -9 -9 -9 -9 -999 19660313 19660313 1; PINTO BUTTE 49 19 107 20 953 19680228 19710223 3
SCD-SK122,Atmospheric Environment Service,PLENTY,51.85,-108.6666667,649,PLENTY 51 51 108 40 649 19780228 19790227 2; PLENTY 51 51 108 37 610 19620313 19660307 5; PLENTY 51 51 108 40 648 19670308 19710202 5; PLENTY 51 51 108 40 646 19720301 19720301 1; PLENTY B 51 51 108 40 646 19730228 19730228 1; PLENTY 51 51 108 40 648 19740307 19770301 4
SCD-SK123,Atmospheric Environment Service,PONTEIX,49.73333333,-107.5,762,PONTEIX 49 44 107 30 762 19700219 19850312 37
SCD-SK125,Atmospheric Environment Service,PRINCE ALBERT A,53.21666667,-105.6833333,428,PRINCE ALBERT A 53 13 105 41 428 19791208 19970218 284; PRINCE ALBERT A 53 13 105 41 431 19650110 19770408 237; PRINCE ALBERT A 53 13 105 41 430 19771123 19790423 42
SCD-SK126,Atmospheric Environment Service,REGINA A,50.43333333,-104.6666667,577,REGINA A 50 26 104 40 577 19800115 19950201 89; REGINA A 50 26 104 40 574 19690223 19720315 27; REGINA 50 26 104 40 574 19730101 19730215 4; REGINA A 50 26 104 40 574 19731115 19790315 48
SCD-SK127,Atmospheric Environment Service,REGINA A-1,50.41666667,-104.65,574,REGINA A-1 50 25 104 39 574 19620103 19650408 15
SCD-SK128,Atmospheric Environment Service,REGINA A-2,50.43333333,-104.6833333,576,REGINA A-2 50 26 104 41 576 19620103 19650315 13
SCD-SK129,Atmospheric Environment Service,REGINA A-11,-9.15,9.15,-99999,REGINA A-11 -9 -9 -9 -9 -999 19810216 19850311 10
SCD-SK130,Atmospheric Environment Service,REGINA A-11,50.45,-104.6333333,578,REGINA A-11 50 27 104 38 578 19620210 19840313 45
SCD-SK131,Atmospheric Environment Service,RICHTON,50.16666667,-104.3,579,RICHTON 50 10 104 18 579 19690131 19850311 42
SCD-SK132,Atmospheric Environment Service,ROSETOWN,51.58333333,-108.1,594,ROSETOWN 51 35 108 6 594 19780228 19790227 2; ROSETOWN 51 37 108 4 587 19620313 19660309 5; ROSETOWN 51 35 108 6 595 19670307 19690305 3; ROSETOWN 51 36 108 6 595 19700306 19710303 2; ROSETOWN 51 35 108 6 595 19720301 19720301 1; ROSETOWN C 51 35 108 6 595 19730301 19730301 1; ROSETOWN 51 35 108 6 595 19740306 19770301 4
SCD-SK133,Atmospheric Environment Service,SASKATOON SRC,52.15,-106.6,497,SASKATOON SRC 52 9 106 36 497 19761215 19931223 72
SCD-SK134,Atmospheric Environment Service,SCOTT,52.4,-108.8666667,671,SCOTT 52 24 108 52 671 19620312 19660307 4
SCD-SK135,Atmospheric Environment Service,SHEHO A-18,51.58333333,-103.2166667,550,SHEHO A-18 51 35 103 13 550 19620212 19850312 47
SCD-SK136,Atmospheric Environment Service,SMOKY BURN,53.36666667,-103.25,305,SMOKY BURN 53 22 103 15 305 19670321 19760312 8; SMOKY BURN 53 22 103 15 360 19620328 19660327 5
SCD-SK137,Atmospheric Environment Service,SMOKY BURN SITE C,53.36666667,-103.25,305,SMOKY BURN SITE C 53 22 103 15 305 19730320 19790314 4
SCD-SK138,Atmospheric Environment Service,SMOKY BURN SITE D,-9.15,9.15,-99999,SMOKY BURN SITE D -9 -9 -9 -9 -999 19790314 19790314 1; SMOKY BURN SITE D -9 -9 -9 -9 305 19770315 19780314 2
SCD-SK139,Atmospheric Environment Service,SQUAW CREEK,50.95,-105.95,606,SQUAW CREEK 50 57 105 57 606 19700225 19760204 10; SQUAW CREEK-2 50 57 105 57 606 19690204 19690303 2
SCD-SK140,Atmospheric Environment Service,SQUAW CREEK NORTH,51.05,-105.9166667,586,SQUAW CREEK NORTH 51 3 105 55 586 19780201 19850312 19; SQUAW CREEK S-1 51 3 105 55 587 19690204 19690303 2; SQUAW CREEK NORTH 51 3 105 55 587 19700225 19770301 20
SCD-SK143,Atmospheric Environment Service,ST GREGOR,52.18333333,-104.8833333,588,ST GREGOR 52 11 104 53 588 19780201 19850311 19; ST GREGOR -9 -9 -9 -9 -999 19720209 19720209 1; ST GREGOR 52 11 104 53 587 19690320 19710222 2; ST GREGOR 52 11 104 53 587 19720309 19770301 16
SCD-SK145,Atmospheric Environment Service,STEVEN A-22,51.88333333,-102.3833333,503,STEVEN A-22 51 53 102 23 503 19790214 19850311 14; STEVEN A-22 51 53 102 23 -999 19730213 19730313 2; STEVEN A-22 51 53 102 23 503 19740213 19770316 8; STEVEN A 22 51 53 102 23 503 19780215 19780314 2
SCD-SK146,Atmospheric Environment Service,STRONG,-9.15,9.15,-99999,STRONG -9 -9 -9 -9 -999 19840214 19850312 4; STRONG -9 -9 -9 -9 -999 19720209 19720209 1; STRONG 51 33 106 27 556 19690305 19710222 3; STRONG 51 33 106 27 556 19720310 19770302 15; STRONG 51 33 106 27 558 19780202 19820316 12
SCD-SK147,Atmospheric Environment Service,SWAN PLAIN,52.13333333,-102.05,-99999,SWAN PLAIN 52 8 102 3 -999 19850211 19850311 2
SCD-SK148,Atmospheric Environment Service,SWIFT CURRENT CDA,50.26666667,-107.7333333,825,SWIFT CURRENT CDA 50 16 107 44 825 19800115 20010118 148; SWIFT CURRENT CDA SOUTH 50 16 107 44 825 19661202 19720315 48; SWIFT CURRENT CDA 50 16 107 44 825 19721201 19750416 29; SWIFT CURRENT CDA SOUTH 50 16 107 44 825 19751201 19770415 17; SWIFT CURRENT CDA SOUTH 50 16 107 44 823 19771215 19780315 7; SWIFT CURRENT CDA 50 16 107 44 823 19781115 19790315 9
SCD-SK149,Atmospheric Environment Service,TALL PINES B-12,52.33333333,-102.6666667,503,TALL PINES B-12 52 20 102 40 503 19660215 19850311 40; PORCUPINE F R B-12 52 20 102 40 503 19620213 19650309 8
SCD-SK150,Atmospheric Environment Service,TROSSACHS SOUTH,-9.15,9.15,-99999,TROSSACHS SOUTH -9 -9 -9 -9 -999 19810216 19850312 10; TROSSACHS SOUTH -9 -9 -9 -9 -999 19740201 19790330 19; TROSSACHS SOUTH 49 35 104 15 640 19700227 19700227 1; RADVILLE TROSSACHS S 49 35 104 15 640 19710204 19710315 2; RADVILLE A 49 35 104 15 640 19720208 19720314 3; TROSSACHS SOUTH 49 35 104 15 640 19730206 19730228 2; TROSSACHS SOUTH 49 35 104 15 594 19800227 19800313 2
SCD-SK151,Atmospheric Environment Service,TROSSACHS NORTH EAST,49.66666667,-104.2,594,TROSSACHS NORTH EAST 49 40 104 12 594 19780201 19850312 18; TROSSACHS NORTH EAST 49 40 104 12 595 19700227 19770301 20
SCD-SK152,Atmospheric Environment Service,TRUAX NORTH,-9.15,9.15,-99999,TRUAX NORTH -9 -9 -9 -9 -999 19740206 19740401 4; TRUAX NORTH 49 57 104 57 610 19700303 19710301 2
SCD-SK153,Atmospheric Environment Service,TRUAX NORTH A,49.95,-104.95,610,TRUAX NORTH A 49 57 104 57 610 19720211 19730305 4
SCD-SK154,Atmospheric Environment Service,TRUAX NORTH B,-9.15,9.15,-99999,TRUAX NORTH B -9 -9 -9 -9 -999 19720211 19850313 29
SCD-SK155,Atmospheric Environment Service,TUGASKE,50.9,-106.2833333,610,TUGASKE 50 54 106 17 610 19700225 19850312 39; TUGASKE 50 54 106 17 605 19620315 19620315 1; TUGASKE 5 50 54 106 17 610 19690204 19690303 2
SCD-SK156,Atmospheric Environment Service,TUGASKE BRIDGE,50.98333333,-105.95,602,TUGASKE BRIDGE 50 59 105 57 602 19730201 19850312 33; TUGASKE BRIDGE S 2 50 59 105 57 602 19690204 19690303 2; TUGASKE BRIDGE 50 59 105 57 517 19700225 19700225 1; TUGASKE BRIDGE 50 59 105 57 602 19710201 19710225 2; TUGASKE NORTH 50 59 105 57 602 19720210 19720313 3
SCD-SK157,Atmospheric Environment Service,TYVAN,50.03333333,-103.75,603,TYVAN 50 2 103 45 603 19780131 19850311 19; TYVAN 50 2 103 45 602 19690131 19770228 23
SCD-SK158,Atmospheric Environment Service,URANIUM CITY A,59.56666667,-108.4833333,312,URANIUM CITY A 59 34 108 29 312 19671115 19730415 132
SCD-SK159,Atmospheric Environment Service,VAL MARIE,49.31666667,-107.7166667,823,VAL MARIE 49 19 107 43 823 19740305 19740305 1; VAL MARIE 49 19 107 44 823 19620227 19660313 5; VAL MARIE 49 19 107 43 823 19670228 19720301 6; VAL MARIE D 49 19 107 43 823 19730126 19730126 1
SCD-SK160,Atmospheric Environment Service,VANGUARD,49.91666667,-107.3333333,716,VANGUARD 49 55 107 20 716 19700219 19850312 37
SCD-SK161,Atmospheric Environment Service,VANGUARD NORTH EAST,-9.15,9.15,-99999,VANGUARD NORTH EAST -9 -9 -9 -9 -999 19720210 19850312 33
SCD-SK162,Atmospheric Environment Service,WASKESIU LAKE,53.91666667,-106.0833333,532,WASKESIU LAKE 53 55 106 5 532 19791123 19850201 78; WASKESIU 53 55 106 5 532 19721108 19730423 23; WASKESIU LAKE 53 55 106 5 532 19731115 19770408 72; WASKESIU LAKE 53 55 106 5 533 19771108 19790423 42
