"Reporting_Year / Année_Déclaration","NPRI_ID / No_INRP","Company_Name / Dénomination_sociale_de_l'entreprise","Facility_Name / Installation","Address / Adresse","City / Ville","Province / Province","Latitude / Latitude","Longitude / Longitude","Datum / Datum","NAICS 4 Code / SCIAN 4 Chiffre","NAICS 4 Sector Name (English) / Nom de secteur SCIAN 4 (Anglais)","NAICS 4 Sector Name (French) / Nom de secteur SCIAN 4 (Français)","NAICS 6 Code / SCIAN 6 Chiffre","NAICS 6 Sector Name (English) / Nom de secteur SCIAN 6 (Anglais)","NAICS 6 Sector Name (French)","Key Industrial Sector (English)","Secteur_Industriel_Clé (French)","Units / Unités","TOTAL_ALL_RELEASES / Rejet_Total_Tout","Symbol / Symbole"
2022,6022,"Halifax Regional Water Commission","Mill Cove Water Pollution Control Centre","10  Waterfront Drive","Bedford","NS","44.7162","-63.6728",1983.00,5622,"Waste treatment and disposal","Traitement et élimination des déchets",562210,"Waste treatment and disposal","Traitement et élimination des déchets","Waste Treatment and Disposal","Traitement et élimination des déchets
","Tonnes",387.51,1
2022,6051,"Municipality of the County of Colchester","Central Colchester Wastewater Treatment Facility","3899 236 Highway","Truro","NS","45.3667","-63.3443",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",29.42,1
2022,6093,"Vale Newfoundland and Labrador Limited","Voisey's Bay Mine Site","","Happy Valley-Goose Bay","NL","56.33778","-62.0944",1984.00,2122,"Metal ore mining","Extraction de minerais métalliques",212232,"Nickel-copper ore mining","Extraction de minerais de nickel-cuivre","Mining and Quarrying","Extraction minière et exploitation en carrière
","Tonnes",5.78,1
2022,6096,"Hibernia Management and Development Company Limited","Hibernia Platform","Mobile Route   tonnes  20 Hebron Way  Way","Canada","NL","47.61796","-52.72607",1984.00,2111,"Oil and gas extraction","Extraction de pétrole et de gaz",211110,"Oil and gas extraction (except oil sands)","Extraction de pétrole et de gaz (à l'exception des sables bitumineux)","Conventional Oil and Gas extraction","Extraction de pétrole par des méthodes classiques
","Tonnes",345.91,1
2022,6111,"Ville de Repentigny","Station traitement étangs aérées, Repentigny/Charlemagne","45 Place des Roseaux Street","Repentigny","QC","45.7367","-73.4896",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",89.63,1
2022,6112,"Ville de Repentigny","station de traitement des eaux usées","45 Lebel","Repentigny","QC","45.7359","-73.445",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",225.00,1
2022,6117,"Ville de Saguenay","Usine Épuration La Baie","100 6 ième Street","La Baie","QC","48.3332","-70.8909",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",58.05,1
2022,6118,"Ville de Saguenay","Usine Épuration Jonquière","2710 Saguenay Boulevard West","Jonquière","QC","48.442","-71.1887",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",174.40,1
2022,6119,"Ville de Saguenay","Usine Épuration Chicoutimi","1740 St-Martin Road","Chicoutimi","QC","48.4381","-71.0111",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",185.33,1
2022,6120,"Ville de Granby","Station d'épuration des eaux usées de Granby","1250 Industriel Boulevard","Granby","QC","45.3727","-72.7736",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",142.30,1
2022,6123,"Ville de Cowansville","Usine d'épuration","200 des Prés-Verts Street North","Cowansville","QC","45.2214","-72.7753",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",2.15,1
2022,6124,"Ville de Saint-Hyacinthe","Station d'épuration","1895  Girouard Street East","Saint-Hyacinthe","QC","45.6478","-72.9419",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",364.30,1
2022,6125,"Ville de Chambly","Station d'épuration Chambly-Richelieu","2460 Industriel Boulevard","Chambly","QC","45.427","-73.2776",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",143.60,1
2022,6126,"Ville de Shawinigan","Site de traitement des eaux usées du secteur Shawinigan","1000 du Vallon Street","Shawinigan","QC","46.5575","-72.7614",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",52.90,1
2022,6128,"Ville de Saint-Eustache","Usine d'épuration","50 25em Avenue","Saint-Eustache","QC","45.5691","-73.8675",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",125.64,1
2022,6157,"Énergie Valero Inc.","MIRAMICHI MARINE TERMINAL","21 Hay Lane","Miramichi","NB","47.01878","-65.4857",1983.00,4121,"Petroleum and petroleum products merchant wholesalers","Grossistes-marchands de pétrole et de produits pétroliers",412110,"Petroleum, petroleum products, and other hydrocarbons merchant wholesalers","Grossistes-marchands de pétrole, de produits pétroliers, et d'autres hydrocarbures","Oil and Gas Pipelines and Storage","Stockage et transport par gazoducs d'huile et de gaz
","Tonnes",0.06,1
2022,6173,"Waste Management of Canada Corporation","Sainte Sophie Landfill","2535 1ere Street","Sainte Sophie","QC","45.7846","-73.906",1983.00,5622,"Waste treatment and disposal","Traitement et élimination des déchets",562210,"Waste treatment and disposal","Traitement et élimination des déchets","Waste Treatment and Disposal","Traitement et élimination des déchets
","Tonnes",0.10,1
2022,6217,"ArcelorMittal Exploitation Minière Canada s.e.n.c.","Mine de Mont-Wright","1000 route 389","Fermont","QC","52.7643","-67.3197",1983.00,2122,"Metal ore mining","Extraction de minerais métalliques",212210,"Iron ore mining","Extraction de minerais de fer","Mining and Quarrying","Extraction minière et exploitation en carrière
","Tonnes",551.91,4
2022,6301,"Régie de gestion des matières résiduelles de la Mauricie","Lieu d'enfouissement technique","400 de la Gabelle Boulevard","Saint-Etienne-des-Grès","QC","46.4332","-72.7438",1983.00,5629,"Remediation and other waste management services","Services d'assainissement et autres services de gestion des déchets",562990,"All other waste management services","Tous les autres services de gestion des déchets","Waste Treatment and Disposal","Traitement et élimination des déchets
","Tonnes",51.45,1
2022,6314,"Ville de Rivière-du-Loup","Station d'épuration","300 Bellevue","Riviere-du-Loup","QC","47.8348","-69.5524",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",101.00,1
2022,6342,"Régie d'Assainissement des Eaux du Bassin de Laprairie","Régie d'Assainissement des Eaux du Bassin de Laprairie","5000 Marie-Victorin Boulevard","Sainte-Catherine","QC","45.4047","-73.5577",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",326.07,1
2022,6354,"Ville de Sherbrooke","Station d'épuration de Sherbrooke","2275 Claude-Greffard Street","Sherbrooke","QC","45.4429","-71.9317",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",529.78,4
2022,6356,"Ville de Québec","Station Est d'épuration des eaux usées","105 Henri-Bourassa Boulevard","Québec","QC","46.8368","-71.2029",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",1042.61,3
2022,6357,"Ville de Québec","Station Ouest d'épuration des eaux usées","2850 Einstein Street","Québec","QC","46.79006","-71.31845",1984.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",811.96,4
2022,6358,"Ville de Victoriaville","Usine d'épuration Achille-Gagnon","555 Jutras Boulevard West","Victoriaville","QC","46.0515","-71.9778",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",120.04,1
2022,6373,"Régie d'asssainissement St-Basile-St-Bruno","Station d'épuration St-Basile-St-Bruno","333 du Richelieu","Saint-Basile","QC","45.4944","-73.2787",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",171.36,1
2022,6374,"Régie d'asssainissement Sainte-Thérèse-Blainville","Station d'épuration Sainte-Thérèse-Blainville","500 Omer de Serres","Blainville","QC","45.68017","-73.85181",1984.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",355.50,1
2022,6375,"Ville de Laval","Station d'épuration Auteuil","300 Brissette","Laval","QC","45.6598","-73.7473",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",182.46,1
2022,6376,"Ville de Laval","Station d'épuration Fabreville","3985 Séguin","Laval","QC","45.5762","-73.835",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",158.37,1
2022,6377,"Ville de Laval","Station d'épuration La Pinière","1133 Masson Rise","Laval","QC","45.6291","-73.6445",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",1115.65,3
2022,6378,"Ville de Magog","Station d'épuration des eaux","831 Hatley","Magog","QC","45.2576","-72.1402",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",95.44,1
2022,6379,"Ville de Sept-Îles","B-1 Sept-Îles","601 des Montagnais Street North","Sept-Îles","QC","50.2382","-66.3781",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",61.00,1
2022,6381,"Régie Intermunicipale d'ass. des eaux Rosemère et Lorraine","Station d'épuration des eaux usées","3 des Bernaches","Rosemère","QC","45.6491","-73.774",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",72.79,1
2022,6382,"Ville de Lévis","Station Épuration St-Nicolas","395 rue de l'Aquifère","St-Nicolas","QC","46.7211","-71.2909",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",126.30,1
2022,6383,"Ville de Lévis","Étangs Aérés secteur Desjardins","700 Archimède","Lévis","QC","46.7663","-71.1707",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",261.41,1
2022,6384,"Ville de Gatineau","Usine d'épuration régionale","858 Notre-Dame Street","Gatineau","QC","45.4791","-75.6047",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",357.22,1
2022,6385,"Ville de Shawinigan","Site de traitement des eaux usées du secteur Grand-Mère & St-Georges de Champlain","12600 Bois-Francs Road","Grand-Mère","QC","46.5959","-72.6717",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",71.39,1
2022,6388,"Ville de Saint-Jerome","STATION D’ÉPURATION DES EAUX USÉES","100 Chemin Jean-Baptiste Rolland","Saint-Jerome","QC","45.75779","-74.00874",1984.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",302.50,1
2022,6389,"Régie d'asssainissement Terrebonne-Mascouche","Station d'épuration Terrebonne-Mascouche","199 de la Cabane Ronde Route","Mascouche","QC","45.7208","-73.5777",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",18.39,1
2022,6392,"Régie de traitement des eaux usées de Deux-Montagnes","Station de traitement des eaux usées","3300 Maxime","Saint-Marthe-sur-le-Lac","QC","45.5351","-73.9672",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",129.00,1
2022,6425,"Rio Tinto Fer et Titane inc.","Rio Tinto Fer et Titane inc. - HAVRE-SAINT-PIERRE","951 de l'Escale Boulevard","Havre-Saint-Pierre","QC","50.2435","-63.6064",1983.00,2122,"Metal ore mining","Extraction de minerais métalliques",212210,"Iron ore mining","Extraction de minerais de fer","Mining and Quarrying","Extraction minière et exploitation en carrière
","Tonnes",3.14,1
2022,6471,"Ville de Sainte-Julie","Usine d'épuration des eaux usées","1651 nobel","Sainte-Julie","QC","45.5801","-73.3155",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",60.87,1
2022,6502,"Regional Municipality of Wood Buffalo","Fort McMurray WWTP","820 Memorial Drive","Fort McMurray","AB","56.76454","-111.41481",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",1.87,1
2022,6546,"Shell Canada Energy Limited","Scotford Upgrader and Upgrader Cogeneration","55522 Range Road 214","Fort Saskatchewan","AB","53.798367","-113.094411",1983.00,2111,"Oil and gas extraction","Extraction de pétrole et de gaz",211142,"Mined oil sands extraction","Extraction minière de sables bitumineux","Non-Conventional Oil Extraction (including Oilsands and Heavy Oil)","Extraction de pétrole par des méthodes non classiques (incluant sables bitumineux et huile loudre)
","Tonnes",0.48,1
2022,6572,"Suncor Energy (Syncrude) Operating Inc","Aurora North Mine Site","","Fort McMurray","AB","57.2989","-111.5033",1983.00,2111,"Oil and gas extraction","Extraction de pétrole et de gaz",211142,"Mined oil sands extraction","Extraction minière de sables bitumineux","Non-Conventional Oil Extraction (including Oilsands and Heavy Oil)","Extraction de pétrole par des méthodes non classiques (incluant sables bitumineux et huile loudre)
","Tonnes",0.61,1
2022,6591,"NOVA Chemicals Corporation","Joffre Site; Cogeneration","","Red Deer","AB","52.3083","-113.55",1983.00,2211,"Electric power generation, transmission and distribution","Production, transport et distribution d'électricité",221112,"Fossil-fuel electric power generation","Production d'électricité à partir de combustibles fossiles","Electricity","Électricité
","Tonnes",9.4e-03,1
2022,6635,"City of Red Deer","Wastewater Treatment Plant","7890 40th Avenue","Red Deer","AB","52.3088","-113.79",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",1091.10,3
2022,6648,"Alberta Capital Region Wastewater Commision","Alberta Capital Region Wastewater Commission Treatment Plant","23262 Township Road 540 Road","Fort Saskatchewan","AB","53.6288","-113.3077",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",711.88,4
2022,6669,"Teck Coal Limited","Fording River Operations","0 100 PO Box Route","Elkford","BC","50.1895","-114.8793",1983.00,2121,"Coal mining","Extraction de charbon",212114,"Bituminous coal mining","Extraction de charbon bitumineux","Mining and Quarrying","Extraction minière et exploitation en carrière
","Tonnes",614.03,4
2022,6671,"Teck Coal Limited","Greenhills Operations","PO Box 5000 Highway","Elkford","BC","50.0843","-114.87",1983.00,2121,"Coal mining","Extraction de charbon",212114,"Bituminous coal mining","Extraction de charbon bitumineux","Mining and Quarrying","Extraction minière et exploitation en carrière
","Tonnes",18.93,1
2022,6674,"Teck Coal Limited","Coal Mountain Operations","0 2261 Corbin Road","Sparwood","BC","49.4988","-114.6584",1983.00,2121,"Coal mining","Extraction de charbon",212114,"Bituminous coal mining","Extraction de charbon bitumineux","Mining and Quarrying","Extraction minière et exploitation en carrière
","Tonnes",13.21,1
2022,6694,"City of Brandon","Water Reclamation Facility","800 65th Street East","Brandon","MB","49.8434","-99.8928",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",0.87,1
2022,6796,"City of Prince Albert","JW Oliver Waste Water Plant","2000 1 Street East","Prince Albert","SK","53.206994","-105.689926",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",91.60,1
2022,7041,"Bruce Power LP","Bruce Power","177 Tie Road","Tiverton","ON","44.3289","-81.5916",1983.00,2211,"Electric power generation, transmission and distribution","Production, transport et distribution d'électricité",221113,"Nuclear electric power generation","Production d'électricité d'origine nucléaire","Electricity","Électricité
","Tonnes",3.34,1
2022,7117,"Corporation of the City of Guelph","City of Guelph Wastewater Treatment Plant","530 Wellington Street West","Guelph","ON","43.5232","-80.2674",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",2355.66,3
2022,7264,"Corporation of the Municipality of Leamington","LEAMINGTON POLLUTION CONTROL CENTRE","435 Seacliff  Drive East","Leamington","ON","42.0361","-82.5881",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",58.33,1
2022,7293,"Jefferson Elora Corporation","JEFFERSON ELORA CORPORATION","60 First Line","Elora","ON","43.677","-80.4162",1983.00,3363,"Motor vehicle parts manufacturing","Fabrication de pièces pour véhicules automobiles",336390,"Other motor vehicle parts manufacturing","Fabrication d'autres pièces pour véhicules automobiles","Transportation Equipment Mfg.","Fabrication de matériel de transport
","Tonnes",4.3e-03,1
2022,7369,"Impala Canada Ltd.","Impala Canada Ltd.","Highway 527 Highway","Thunder Bay","ON","49.1593","-89.6167",1983.00,2122,"Metal ore mining","Extraction de minerais métalliques",212299,"All other metal ore mining","Extraction de tous les autres minerais métalliques","Mining and Quarrying","Extraction minière et exploitation en carrière
","Tonnes",8.2611e-03,1
2022,7371,"City of Toronto","Keele Valley Landfill","McNaughton Road","Maple","ON","43.8683","-79.4984",1983.00,5622,"Waste treatment and disposal","Traitement et élimination des déchets",562210,"Waste treatment and disposal","Traitement et élimination des déchets","Waste Treatment and Disposal","Traitement et élimination des déchets
","Tonnes",119.05,1
2022,7376,"Regional Municipality of Durham","Harmony Creek WPCP","CA1-019-001 785 Colonel Sam Drive","Oshawa","ON","43.8781","-78.8249",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",15.98,1
2022,7393,"The Public Utilities Commission for the Municipality of Chatham-Kent","Chatham Water Pollution Control Plant","100 Irwin Street","Chatham","ON","42.3886","-82.2155",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",138.75,1
2022,7406,"County of Oxford","Woodstock Wastewater Treatment Plant","195  Admiral Street","Woodstock","ON","43.1357","-80.7715",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",722.98,4
2022,7413,"City of Brockville (Corporation of the)","Water Pollution Control Centre","1807 County Rd #2 Road East","Brockville","ON","44.6015","-75.6642",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",387.71,1
2022,7600,"The Corporation of the City of Belleville","Belleville Wastewater Treatment Facility","131 St. Paul Street","Belleville","ON","44.1579","-77.3724",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",2.05,1
2022,7629,"Ontario Clean Water Agency","Clarkson Wastewater Treatment Facility","2307  Lakeshore Road","Mississauga","ON","43.4926","-79.6181",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",1706.56,3
2022,7645,"Regional Municipality of Waterloo","Kitchener Wastewater Treatment Plant","368 Mill Park Drive","Kitchener","ON","43.3989","-80.4208",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",658.07,4
2022,7646,"Regional Municipality of Waterloo","Galt Wastewater Treatment Plant","230 Water Street","Cambridge","ON","43.3399","-80.315",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",283.45,1
2022,7647,"City of Stratford","STRATFORD WASTE WATER TREATMENT PLANT","701 West Gore Street","Stratford","ON","43.3691","-81.0046",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",145.11,1
2022,7649,"Regional Municipality of Waterloo","Waterloo Wastewater Treatment Plant","340 University Avenue East","Waterloo","ON","43.4877","-80.507",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",561.84,4
2022,7681,"Regional Municipality of Durham","Port Darlington WPCP","93 Port Darlington Road","Bowmanville","ON","43.8931","-78.6634",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",27.74,1
2022,7754,"Resort Municipality of Whistler.","RMOW Wastewater Treatment Plant","1135 Cheakamus Lake Road","Whistler","BC","50.0852","-123.0394",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",26.14,1
2022,7755,"City of Abbotsford","JAMES Pollution Control Center","5959 Gladwin Road","Abbotsford","BC","49.11034","-122.32248",1984.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",730.03,4
2022,7781,"Regional District of Nanaimo","Greater Nanaimo Pollution Control Centre","4600  Hammond Bay Road","Nanaimo","BC","49.2319","-123.9729",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",403.51,1
2022,7823,"City of Chilliwack","Wolfe Road WWTP","44820 Wolfe Road","Chilliwack","BC","49.1687","-121.9847",1983.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",400.97,1
2022,7824,"City of Kelowna","Wastewater Treatment Facility","951 Raymer Avenue","Kelowna","BC","49.8648","-119.48207",1984.00,2213,"Water, sewage and other systems","Réseaux d'aqueduc et d'égout et autres",221320,"Sewage treatment facilities","Installations d'épuration des eaux usées","Water and Wastewater Systems","Systèmes d'eau et des eaux usées
","Tonnes",57.72,1
